RCDTS,Report,School Name_x,District Name_x,School EntityID,School Type_x,#Dist Entity ID,ISBE Region,ROE Area,CohortYear,Tier,ROE Name,Participating?,NCESID,ROE_x,Type,School Name_y,District Name_y,City,County,District Type,District Size,School Type_y,Grades Served,Avg Class Size - All Grades,Summative Designation,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,% 8th Grade Passing Algebra 1,Student Attendance Rate,Student Mobility Rate,Chronically Truant Students,Student Chronic Truancy Rate,High School Dropout Rate - Total,High School 4-Year Graduation Rate - Total,Avg Class Size - All Grades.1,Avg Number of Days of Physical Education per Week Per Student,Total Teacher Headcount,Total Teacher FTE,Avg Teaching Exp,% Novice Teachers,Teacher Retention Rate,Teacher Attendace Rate,Teacher Evaluation Rate,Principal Turnover within 6 Years,Teacher Avg Salary,Admin Avg Salary,Five Essential Survey Effective Leaders,Five Essential Survey Leaders Level,Five Essential Survey Collaborative Teachers,Five Essential Survey Collaborative Teachers Level,Five Essential Survey Involved Families,Five Essential Survey Involved Families Level,Five Essential Survey Supportive Environment,Five Essential Survey Supportive Environment Level,Five Essential Survey Ambitious Instruction,Five Essential Survey Ambitious Instruction Level,Climate Survey Student Response Rate,Climate Survey Teacher Response Rate,# ELA Proficiency,# ELA Student Participation,# Math Proficiency,# Math Participation Total Student,ELA Growth Percentile - Total,Math Growth Percentile,# Science Proficiency,# Science Student Participation,% Science Proficiency,# 9th Grade on Track,% 9th Grade on Track,Chronic Absenteeism,# Students with Discipline Incidents,# Discipline Incidents,# Discipline Incidents - Expulsion: Received Educational Srvcs,# Discipline Incidents - Expulsion: Did not Receive Educational Srvcs,# Discipline Incidents - In-school Suspension,# Discipline Incidents - Out-of-School Suspension,# Discipline Incidents - Removal,State Name [Public School] Latest available year,School Name [Public School] 2021-22,StateID,ParticipatingSchools,Agency Name [Public School] 2021-22,Agency ID - NCES Assigned [Public School] Latest available year,Locale [Public School] 2021-22,Locale,FRL_percent,Female_percent,American Indian/Alaska Native Students [Public School] 2021-22,Asian or Asian/Pacific Islander Students [Public School] 2021-22,Hispanic Students [Public School] 2021-22,Black or African American Students [Public School] 2021-22,White Students [Public School] 2021-22,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22,Two or More Races Students [Public School] 2021-22,Pupil/Teacher Ratio [Public School] 2021-22,School size,Title I School Status [Public School] 2021-22,State School ID [Public School] 2021-22,State Agency ID [Public School] 2021-22,National School Lunch Program [Public School] 2021-22,Free and Reduced Lunch Students [Public School] 2021-22,Male Students [Public School] 2021-22,Female Students [Public School] 2021-22,American Indian/Alaska Native Students [Public School] 2021-22.1,Asian or Asian/Pacific Islander Students [Public School] 2021-22.1,Hispanic Students [Public School] 2021-22.1,Black or African American Students [Public School] 2021-22.1,White Students [Public School] 2021-22.1,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22.1,Two or More Races Students [Public School] 2021-22.1,Total Race/Ethnicity [Public School] 2021-22,teacher_count,Pupil/Teacher Ratio [Public School] 2021-22.1,School Level (SY 2017-18 onward) [Public School] 2021-22,Lowest Grade Offered [Public School] 2021-22,Highest Grade Offered [Public School] 2021-22,ROE_y,ROE_AREA,ROE_AREA_Name,school_id,School Name,student_response_rate,teacher_response_rate,student_n,teacher_n,cdis1,colb,colr,inf3,innv,ins3,pgmc,pnfl,prt4,prti,qpd2,refd,scmt,sdis,socz,trpa,trpr,trte,tsaf,uexp,acno,clar,engg,engl,futr,humr,math,peer,perc,pres,prs2,rigr,safe1,scie,slap,stdy,trts,leaders,teachers,families,environment,instruction,5essentials_overall_score,net5e
1.50163E+14,Multicultural Arts High School- City of Chicago SD 299,Multicultural Arts High School,City of Chicago SD 299,6968,High School,6827,15,CPS,2023,ISI/RNA,CPS,1.50163E+14,1.70993E+11,15,School,Multicultural Arts High School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,HIGH SCHOOL,12-Sep,,Intensive,258,,17.4,81.4,,,,,27.5,19.8,40.3,94.6,7.8,,73,19.7,240,81.1,6.8,63.5,20,0,,,,,91.7,,,2,,,56,3,70,4,46,3,46,3,54,3,62.5,79.3,3,47,0,47,,,11,40,27.5,45,80.4,69.3,33,76,,,22,54,,Illinois,Multicultural Arts High School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9787234042553192,0.574468085,0.004255319,,0.7829787234042553,0.2042553191489361,0.008510638,,,11.6,235,5-Title I schoolwide school,IL-15-016-2990-25-1501629900836,IL-15-016-2990-25,No,230,100,135,1,–,184,48,2,–,–,235,20.25,11.6,High,9th Grade,12th Grade,15,7,City of Chicago,,,,,,,,61,58,44,,63,60,48,37,,86,,,,,54,,85,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Austin College and Career Academy High School- City of Chicago SD 299,Austin College and Career Academy High School,City of Chicago SD 299,14394,High School,6827,15,CPS,2023,ISI/RNA,CPS,1.50163E+14,1.70993E+11,15,School,Austin College and Career Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,HIGH SCHOOL,12-Sep,,Intensive,170,,95.3,,,,,,28.8,27.1,,88.2,11.2,,65.1,44.1,241,90.3,6.5,54.9,22,5,,,,,57.1,,,4,,,58,3,50,3,40,3,42,3,52,3,60.7,66.7,0,60,0,60,,,5,46,10.9,31,62,83.6,63,119,,,43,76,,Illinois,Austin College and Career Academy High School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.875,0.4153225806451613,,,0.068548387,0.9032258064516128,0.016129032,,0.012096774,12.72,248,5-Title I schoolwide school,IL-15-016-2990-25-1501629900844,IL-15-016-2990-25,No,217,145,103,–,–,17,224,4,–,3,248,19.5,12.72,High,9th Grade,12th Grade,15,7,City of Chicago,,,,,,,,60,32,49,,52,66,74,19,,58,,,,,26,,64,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Orr Academy High School- City of Chicago SD 299,Orr Academy High School,City of Chicago SD 299,14876,High School,6827,15,CPS,2023,ISI/RNA,CPS,1.50163E+14,1.70993E+11,15,School,Orr Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,HIGH SCHOOL,12-Sep,,Intensive,231,,76.2,20.8,,,,,24.7,22.5,10.8,96.1,23.4,,70.2,35.7,260,80.2,7,59.3,23.8,4.1,,,,,84.2,,,1,,,73,4,66,4,69,4,49,3,77,4,53.9,70,4,54,2,54,,,3,51,6.1,43,86,71.6,52,68,Not Provided,,5,63,,Illinois,Orr Academy High School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.909560724,0.3746770025839793,0.002583979,,0.3178294573643411,0.6589147286821705,0.010335917,0.002583979,0.007751938,21.5,387,5-Title I schoolwide school,IL-15-016-2990-25-1501629900847,IL-15-016-2990-25,No,352,242,145,1,–,123,255,4,1,3,387,18,21.5,High,9th Grade,12th Grade,15,7,City of Chicago,,,,,,,,75,59,40,,88,99,92,65,,99,,,,,49,,62,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Chicago Excel Academy High School- City of Chicago SD 299,Chicago Excel Academy High School,City of Chicago SD 299,59110,High School,6827,15,CPS,2023,ISI/RNA,CPS,1.50163E+14,1.70993E+11,15,School,Chicago Excel Academy HS,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,HIGH SCHOOL,12-Sep,,Intensive,214,,95.8,,,,,,8.9,7.9,,97.7,8.9,,71.6,61.1,211,69.2,22.1,30.6,20.3,0,,,,,0,,,,,,46,3,28,2,20,2,53,3,73,4,54,82.3,1,40,1,40,,,1,28,3.6,,,57.8,Not Provided,Not Provided,Not Provided,,Not Provided,,Not Provided,Illinois,Chicago Excel Academy HS,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.8605442176870748,0.4931972789115646,,,0.010204082,0.9761904761904762,0.003401361,,0.010204082,–,294,5-Title I schoolwide school,IL-15-016-2990-25-1501629900862,IL-15-016-2990-25,No,253,149,145,–,–,3,287,1,–,3,294,–,–,High,9th Grade,12th Grade,15,7,City of Chicago,,,,,,,,8,20,34,,42,66,52,7,,60,,,,,1,,35,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Barry Elementary School- City of Chicago SD 299,Barry Elementary School,City of Chicago SD 299,7000,Elementary,6827,15,CPS,2023,CSI/NA,CPS,1.50163E+14,1.70993E+11,15,School,Barry Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 6,,Comprehensive,439,,3.6,93.4,,,,,19.4,15.5,66.3,85.4,,,90,9.7,154,41,,,23.1,1.6,,,,,84.7,,,2,,,47,3,36,2,62,4,57,3,59,3,92.1,71.1,40,238,12,238,56.4,48.7,25,59,42.4,,,37.9,,,,,,,,Illinois,Barry Elem School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.8961303462321792,0.4928716904276985,0.010183299,0.00814664,0.9389002036659878,0.030549898,0.012219959,,,12.75,491,5-Title I schoolwide school,IL-15-016-2990-25-1501629902067,IL-15-016-2990-25,No,440,249,242,5,4,461,15,6,–,–,491,38.5,12.75,Elementary,Prekindergarten,6th Grade,15,7,City of Chicago,,,,,,,,20,23,43,,33,65,56,66,,55,,,,,63,,43,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Burke Elementary School- City of Chicago SD 299,Burke Elementary School,City of Chicago SD 299,7031,Elementary,6827,15,CPS,2023,ISI/RNA,CPS,1.50163E+14,1.70993E+11,15,School,Burke Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Intensive,275,,93.1,4,,,,,16,11.6,,97.1,7.3,26.7,83.6,30.8,186,71.8,,,23.3,5,,,,,84.4,,,2,,,,0,,0,,0,33,2,64,4,73.7,48.6,4,136,3,133,34,41.8,0,60,0,,,59.6,4,5,,,,5,,Illinois,Burke Elem School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.961130742,0.4204946996466431,,,0.028268551,0.9469964664310954,0.003533569,,0.021201413,10.29,283,5-Title I schoolwide school,IL-15-016-2990-25-1501629902103,IL-15-016-2990-25,No,272,164,119,–,–,8,268,1,–,6,283,27.5,10.29,Elementary,Prekindergarten,8th Grade,15,7,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Burnham Elem Inclusive Academy- City of Chicago SD 299,Burnham Elementary Inclusive Academy,City of Chicago SD 299,7033,Elementary,6827,15,CPS,2023,CSI/NA,CPS,1.50163E+14,1.70993E+11,15,School,Burnham Elementary Inclusive Academy,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,416,,95.2,4.1,,,,,20,16.1,2.4,93.8,8.4,0,89.9,24.2,174,42.3,,,27.2,3,,,,,89.8,,,2,,,50,3,33,2,40,3,38,2,52,3,78.7,75,17,287,3,286,42.9,38.6,15,104,14.7,,,43.1,46,60,,,54,6,,Illinois,Burnham Elem Inclusive Academy,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9532293986636972,0.5144766146993318,0.002227171,0.002227171,0.024498886,0.9621380846325168,0.004454343,,0.004454343,13.82,449,5-Title I schoolwide school,IL-15-016-2990-25-1501629902105,IL-15-016-2990-25,No,428,218,231,1,1,11,432,2,–,2,449,32.5,13.82,Elementary,Prekindergarten,8th Grade,15,7,City of Chicago,,,,,,,,26,22,38,,54,57,43,44,,51,,,,,34,,41,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Cather Elementary School- City of Chicago SD 299,Cather Elementary School,City of Chicago SD 299,7052,Elementary,6827,15,CPS,2023,ISI/RNA,CPS,1.50163E+14,1.70993E+11,15,School,Cather Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Intensive,325,,94.8,4.6,,,,,30.8,26.5,,97.2,17.5,0,88.9,18.1,193,63.9,,,26.6,1.8,,,,,91.4,,,2,,,44,3,35,2,31,2,26,2,39,2,78.5,72.7,14,210,8,211,38.5,39.7,8,79,10.1,,,42.8,25,31,Not Provided,,8,23,,Illinois,Cather Elem School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9467455621301776,0.4792899408284023,0.00295858,,0.047337278,0.940828402,0.00295858,,0.00591716,12.52,338,5-Title I schoolwide school,IL-15-016-2990-25-1501629902127,IL-15-016-2990-25,No,320,176,162,1,–,16,318,1,–,2,338,27,12.52,Elementary,Prekindergarten,8th Grade,15,7,City of Chicago,,,,,,,,52,22,37,,48,55,40,19,,47,,,,,33,,27,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Corkery Elementary School- City of Chicago SD 299,Corkery Elementary School,City of Chicago SD 299,7068,Elementary,6827,15,CPS,2023,CSI/NA,CPS,1.50163E+14,1.70993E+11,15,School,Corkery Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,430,,15.1,82.3,,,,,22.6,18.6,55.1,94.7,5.8,32,85.2,14.5,245,60.9,,,23.7,5,,,,,93.2,,,1,,,,0,,0,,0,37,2,39,2,81.9,49.1,23,288,16,290,42.7,45.4,16,104,15.4,,,54.7,9,22,,,16,6,,Illinois,Corkery Elem School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9223300970873788,0.4757281553398058,0.002427184,,0.8252427184466019,0.1553398058252427,0.012135922,0.004854369,,12.39,412,5-Title I schoolwide school,IL-15-016-2990-25-1501629902145,IL-15-016-2990-25,No,380,216,196,1,–,340,64,5,2,–,412,33.25,12.39,Elementary,Prekindergarten,8th Grade,15,7,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Davis N Elementary School- City of Chicago SD 299,Davis N Elementary School,City of Chicago SD 299,7071,Elementary,6827,15,CPS,2023,CSI/NA,CPS,1.50163E+14,1.70993E+11,15,School,Davis N Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,518,2.1,1.9,94.6,,,,,23.7,18,58.9,95,2.9,17.6,90.5,12.2,181,41.3,,,23.8,2,,,,,78.7,,,1,,,47,3,34,2,51,3,35,2,44,3,87.4,65.7,19,308,16,307,40.7,43.8,35,118,29.7,,,34.3,3,3,,,3,Not Provided,,Illinois,Davis N Elem School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9462962962962964,0.4462962962962963,0.001851852,0.012962963,0.9296296296296296,0.02962963,0.024074074,,0.001851852,11.61,540,5-Title I schoolwide school,IL-15-016-2990-25-1501629902149,IL-15-016-2990-25,No,511,299,241,1,7,502,16,13,–,1,540,46.5,11.61,Elementary,Prekindergarten,8th Grade,15,7,City of Chicago,,,,,,,,22,20,38,,47,50,55,54,,60,,,,,44,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Deneen Elementary School- City of Chicago SD 299,Deneen Elementary School,City of Chicago SD 299,7075,Elementary,6827,15,CPS,2023,CSI/NA,CPS,1.50163E+14,1.70993E+11,15,School,Deneen Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,458,,98.5,,,,,,14,11.6,,89.5,8.7,23.1,90.1,13.3,251,63.4,,,26.4,2,,,,,89.7,,,2,,,60,4,61,4,52,3,46,3,71,4,59.2,61.9,34,267,4,267,57,42.5,13,86,15.1,,,37.6,10,15,,,3,12,,Illinois,Deneen Elem School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9385342789598108,0.541371158,,,0.004728132,0.9881796690307328,0.002364066,,0.004728132,14.1,423,5-Title I schoolwide school,IL-15-016-2990-25-1501629902153,IL-15-016-2990-25,No,397,194,229,–,–,2,418,1,–,2,423,30,14.1,Elementary,Prekindergarten,8th Grade,15,7,City of Chicago,,,,,,,,74,53,41,,71,79,60,47,,78,,,,,49,,57,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Dett Elementary School- City of Chicago SD 299,Dett Elementary School,City of Chicago SD 299,7076,Elementary,6827,15,CPS,2023,ISI/RNA,CPS,1.50163E+14,1.70993E+11,15,School,Dett Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Intensive,243,,90.9,7.4,,,,,32.9,30.5,,97.1,12.8,0,84.3,28.3,157,70.1,,,26.1,1.6,,,,,82.1,,,4,,,51,3,44,3,36,2,27,2,41,3,62.8,79.2,1,135,1,138,38.1,38.6,2,46,4.3,,,60.8,30,52,,,12,40,,Illinois,Dett Elem School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9527272727272728,0.4654545454545454,0.003636364,,0.047272727,0.92,0.003636364,,0.025454545,10.38,275,5-Title I schoolwide school,IL-15-016-2990-25-1501629902154,IL-15-016-2990-25,No,262,147,128,1,–,13,253,1,–,7,275,26.5,10.38,Elementary,Prekindergarten,8th Grade,15,7,City of Chicago,,,,,,,,45,30,36,,57,59,47,32,,75,,,,,29,,29,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Chopin Elementary School- City of Chicago SD 299,Chopin Elementary School,City of Chicago SD 299,7077,Elementary,6827,15,CPS,2023,ISI/RNA,CPS,1.50163E+14,1.70993E+11,15,School,Chopin Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Intensive,268,7.1,31.7,59.7,,,,,30.2,25.4,29.1,92.9,4.5,0,86.3,24.9,152,56.1,,,25.3,2,,,,,91.1,,,1,,,48,3,42,3,37,2,24,2,33,2,58.3,60,21,179,8,180,47.7,47.7,14,66,21.2,,,52,1,1,,,1,Not Provided,,Illinois,Chopin Elem School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9119718309859156,0.4295774647887324,,0.007042254,0.6338028169014085,0.278169014,0.056338028,0.003521127,0.021126761,9.02,284,5-Title I schoolwide school,IL-15-016-2990-25-1501629902155,IL-15-016-2990-25,No,259,162,122,–,2,180,79,16,1,6,284,31.5,9.02,Elementary,Prekindergarten,8th Grade,15,7,City of Chicago,,,,,,,,38,27,41,,39,51,48,34,,50,,,,,28,,46,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Field Elementary School- City of Chicago SD 299,Field Elementary School,City of Chicago SD 299,7120,Elementary,6827,15,CPS,2023,CSI/NA,CPS,1.50163E+14,1.70993E+11,15,School,Field Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,8-May,,Comprehensive,154,,40.9,47.4,,,,,26,20.1,44.8,86.4,,0,91.5,15.8,71,40.8,,,25.9,2,,,,,63.6,,,2,,,11,1,9,1,21,2,39,2,46,3,87.2,80,23,159,10,159,47.3,40.3,23,89,25.8,,,32,,,,,,,,Illinois,Field Elem School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.8716216216216216,0.4324324324324324,,0.02027027,0.4932432432432432,0.4121621621621621,0.027027027,,0.047297297,12.6,148,5-Title I schoolwide school,IL-15-016-2990-25-1501629902203,IL-15-016-2990-25,No,129,84,64,–,3,73,61,4,–,7,148,11.75,12.6,Elementary,Kindergarten,5th Grade,19,1,Northeast,,,,,,,,15,1,24,,1,16,45,12,,9,,,,,7,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Fiske Elementary School- City of Chicago SD 299,Fiske Elementary School,City of Chicago SD 299,7121,Elementary,6827,15,CPS,2023,ISI/RNA,CPS,1.50163E+14,1.70993E+11,15,School,Fiske Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Intensive,339,,93.8,4.4,,,,,13,11.8,,85,8.8,7.4,87.1,20.3,221,69.9,,,21,1,,,,,85.4,,,2,,,31,2,23,2,24,2,27,2,50,3,56.2,73.3,16,201,6,196,47.7,42.4,18,66,27.7,,,47.5,23,33,,,8,25,,Illinois,Fiske Elem School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.8726287262872628,0.4850948509485094,,0.008130081,0.013550136,0.956639566,0.005420054,,0.016260163,13.18,369,5-Title I schoolwide school,IL-15-016-2990-25-1501629902204,IL-15-016-2990-25,No,322,190,179,–,3,5,353,2,–,6,369,28,13.18,Elementary,Prekindergarten,8th Grade,15,7,City of Chicago,,,,,,,,26,11,12,,39,48,37,13,,40,,,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Hamline Elementary School- City of Chicago SD 299,Hamline Elementary School,City of Chicago SD 299,7155,Elementary,6827,15,CPS,2023,CSI/NA,CPS,1.50163E+14,1.70993E+11,15,School,Hamline Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,528,,7.4,90.7,,,,,22,19.7,60.4,97,8,28.9,86.1,8.9,230,50.8,,,25.3,5,,,,,81.4,,,2,,,41,3,42,3,39,2,28,2,30,2,68.5,76.2,19,324,15,325,35,40.2,11,107,10.3,,,54.2,2,2,,,1,1,,Illinois,Hamline Elem School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.974025974,0.4564007421150278,0.001855288,0.001855288,0.9183673469387756,0.066790353,0.00742115,,0.003710575,12.99,539,5-Title I schoolwide school,IL-15-016-2990-25-1501629902241,IL-15-016-2990-25,No,525,293,246,1,1,495,36,4,–,2,539,41.5,12.99,Elementary,Prekindergarten,8th Grade,15,7,City of Chicago,,,,,,,,50,25,28,,46,52,36,36,,52,,,,,45,,61,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Bret Harte Elementary School- City of Chicago SD 299,Bret Harte Elementary School,City of Chicago SD 299,7157,Elementary,6827,15,CPS,2023,CSI/NA,CPS,1.50163E+14,1.70993E+11,15,School,Bret Harte Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,328,3.4,87.8,5.2,,,,,17.1,12.2,5.8,73.8,4.6,16.7,90.4,6.1,141,53.2,,,19.2,1,,,,,81.5,,,2,,,59,3,50,3,69,4,42,3,65,4,73.9,53.1,40,184,11,180,53.7,54.7,19,66,29.2,,,35,12,14,,,6,8,,Illinois,Bret Harte Elem School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.6798780487804879,0.5030487804878049,0.00304878,0.009146341,0.067073171,0.8475609756097561,0.033536585,,0.039634146,13.39,328,5-Title I schoolwide school,IL-15-016-2990-25-1501629902244,IL-15-016-2990-25,No,223,163,165,1,3,22,278,11,–,13,328,24.5,13.39,Elementary,Prekindergarten,8th Grade,15,7,City of Chicago,,,,,,,,52,27,61,,46,62,73,67,,62,,,,,68,,44,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Henderson Elementary School- City of Chicago SD 299,Henderson Elementary School,City of Chicago SD 299,7168,Elementary,6827,15,CPS,2023,CSI/NA,CPS,1.50163E+14,1.70993E+11,15,School,Henderson Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,174,,68.4,29.9,,,,,21.3,18.4,23,96.6,,15.8,89.7,21.7,86,58.1,,,18.9,5,,,,,96.2,,,2,,,62,4,64,4,46,3,88,5,86,5,99.9,91.7,8,92,0,91,52.5,49.5,4,35,11.4,,,41.6,,,,,,,,Illinois,Henderson Elem School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.964467005,0.4517766497461929,,,0.2538071065989847,0.7208121827411168,0.010152284,0.010152284,0.005076142,11.26,197,5-Title I schoolwide school,IL-15-016-2990-25-1501629902258,IL-15-016-2990-25,No,190,108,89,–,–,50,142,2,2,1,197,17.5,11.26,Elementary,Prekindergarten,8th Grade,15,7,City of Chicago,,,,,,,,86,57,39,,80,68,67,26,,79,,,,,45,,48,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Henry Elementary School- City of Chicago SD 299,Henry Elementary School,City of Chicago SD 299,7171,Elementary,6827,15,CPS,2023,CSI/NA,CPS,1.50163E+14,1.70993E+11,15,School,Henry Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,450,6.7,3.6,83.6,2.9,,,,20.4,14.7,55.1,89.1,2.2,40,91.5,12.4,180,43.9,,,26.2,2.3,,,,,94.1,,,1,,,59,3,58,3,58,3,,0,,0,13,63.3,44,280,34,283,42.7,47.2,33,90,36.7,,,29.9,12,18,,,18,,,Illinois,Henry Elem School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9034090909090908,0.5151515151515151,0.015151515,0.018939394,0.8446969696969697,0.041666667,0.064393939,0.005681818,0.009469697,14.67,528,5-Title I schoolwide school,IL-15-016-2990-25-1501629902260,IL-15-016-2990-25,No,477,256,272,8,10,446,22,34,3,5,528,36,14.67,Elementary,Prekindergarten,8th Grade,15,7,City of Chicago,,,,,,,,43,50,51,,57,69,58,65,,83,,,,,52,,68,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Higgins Elem Community Academy- City of Chicago SD 299,Higgins Elementary Community Academy,City of Chicago SD 299,7176,Elementary,6827,15,CPS,2023,CSI/NA,CPS,1.50163E+14,1.70993E+11,15,School,Higgins Elementary Community Academy,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,262,,93.5,6.5,,,,,13.4,11.8,,96.6,13.7,13,89.6,17.1,11,4.8,,,26,2,,,,,86.4,,,2,,,56,3,47,3,43,3,33,2,59,3,65.8,62.1,24,149,10,148,54.3,50.3,14,43,32.6,,,43,17,20,,,13,7,,Illinois,Higgins Elem Community Academy,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9360902255639098,0.4473684210526316,,,0.052631579,0.9360902255639098,0.007518797,,0.003759398,16.63,266,5-Title I schoolwide school,IL-15-016-2990-25-1501629902266,IL-15-016-2990-25,No,249,147,119,–,–,14,249,2,–,1,266,16,16.63,Elementary,Prekindergarten,8th Grade,15,7,City of Chicago,,,,,,,,34,44,41,,62,71,59,30,,73,,,,,39,,52,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50163E+14,Holmes Elementary School- City of Chicago SD 299,Holmes Elementary School,City of Chicago SD 299,7181,Elementary,6827,15,CPS,2023,CSI/NA,CPS,1.50163E+14,1.70993E+11,15,School,Holmes Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,116,,89.7,10.3,,,,,14.7,12.1,,91.4,,0,87.2,31.3,60,51.3,,,15.4,3,,,,,91.3,,,1,,,22,2,26,2,,0,14,1,39,2,86.2,55.6,5,81,0,81,44.1,42.4,4,22,18.2,,,54,Not Provided,Not Provided,,,,Not Provided,,Illinois,Holmes Elem School,1.50163E+14,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9473684210526316,0.5413533834586466,,,0.1052631578947368,0.8947368421052632,,,,10.64,133,5-Title I schoolwide school,IL-15-016-2990-25-1501629902270,IL-15-016-2990-25,No,126,61,72,–,–,14,119,–,–,–,133,12.5,10.64,Elementary,Prekindergarten,2nd Grade,7,1,Northeast,,,,,,,,,40,,,2,53,,,,36,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
